"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1005.2","...","1006.8","2017-11-11 09:41","1003.4","2017-11-11 01:54","21.9","24.9","2017-11-12 00:00","19.9","2017-11-11 23:22","...","82","72","2017-11-11 13:24","1.0","112","5.8","95","2017-11-11 22:49","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"12","1003.6","...","1005.5","2017-11-12 08:56","1002.1","2017-11-12 15:50","21.5","24.1","2017-11-12 11:50","19.8","2017-11-12 00:11","...","82","69","2017-11-12 12:12","1.8","117","7.5","97","2017-11-12 13:58","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"13","1002.2","...","1003.9","2017-11-13 09:31","1000.6","2017-11-13 15:30","21.9","23.5","2017-11-13 13:30","20.6","2017-11-13 04:11","...","93","86","2017-11-13 10:37","0.1","102","4.8","130","2017-11-13 00:05","17.5","...","...","","...","","...","...","...","...","...","...","","..."
"14","1003.5","...","1005.2","2017-11-14 09:08","1001.2","2017-11-14 02:40","22.4","24.8","2017-11-14 14:45","21.4","2017-11-14 03:52","...","87","75","2017-11-14 15:26","0.6","112","4.6","119","2017-11-14 12:53","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"15","1004.7","...","1006.7","2017-11-15 07:13","1003.6","2017-11-15 15:17","23.2","26.1","2017-11-15 12:14","21.3","2017-11-15 00:36","...","76","62","2017-11-15 12:14","1.4","115","8.1","104","2017-11-15 11:54","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"16","1002.9","...","1005.8","2017-11-16 09:01","1000.2","2017-11-16 15:15","24.9","29.3","2017-11-16 14:49","22.0","2017-11-16 05:52","...","77","61","2017-11-16 15:27","1.0","119","7.0","124","2017-11-16 02:22","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","999.8","...","1002.1","2017-11-18 00:00","997.7","2017-11-17 15:55","25.0","29.1","2017-11-17 13:32","22.7","2017-11-17 05:01","...","79","60","2017-11-17 12:52","0.2","258","3.5","279","2017-11-17 12:39","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1004.0","...","1010.1","2017-11-18 22:28","998.0","2017-11-18 03:20","20.2","24.6","2017-11-18 01:28","16.4","2017-11-18 23:59","...","86","73","2017-11-18 01:26","0.4","98","7.0","126","2017-11-18 08:19","8.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1008.0","...","1011.0","2017-11-19 07:16","1005.1","2017-11-19 16:03","16.6","57.0","2017-11-19 23:11","15.4","2017-11-19 06:01","...","88","75","2017-11-19 13:55","2.2","116","9.5","100","2017-11-19 18:57","19.5","...","...","","...","","...","...","...","...","...","...","","..."
"20","1008.0","...","1009.6","2017-11-20 21:38","1006.2","2017-11-20 14:14","18.6","56.9","2017-11-20 00:19","17.1","2017-11-20 00:01","...","91","83","2017-11-20 15:00","0.8","116","5.7","102","2017-11-20 23:18","11.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1005.2","...","1008.7","2017-11-21 00:23","1002.2","2017-11-21 14:27","20.6","23.8","2017-11-21 12:59","17.6","2017-11-21 04:36","...","87","74","2017-11-21 12:59","0.9","113","7.5","117","2017-11-21 11:58","9.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1005.4","...","1008.3","2017-11-22 23:56","1004.0","2017-11-22 15:38","18.8","18.5","2017-11-22 15:31","16.4","2017-11-22 23:31","...","90","85","2017-11-22 16:10","0.1","109","5.2","132","2017-11-22 22:14","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1010.1","...","1012.1","2017-11-23 09:52","1008.0","2017-11-23 01:48","16.2","17.0","2017-11-23 21:58","15.1","2017-11-23 07:22","...","79","70","2017-11-23 21:01","0.7","117","5.2","51","2017-11-23 20:41","0.5","...","...","","...","","...","...","...","...","...","...","","..."
"24","1011.5","...","1014.4","2017-11-24 09:46","1009.5","2017-11-24 23:59","17.4","18.1","2017-11-24 17:47","16.4","2017-11-24 03:02","...","72","66","2017-11-24 08:42","1.5","115","7.4","98","2017-11-24 23:59","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1010.1","...","1012.1","2017-11-25 09:41","1008.1","2017-11-25 15:02","17.6","18.6","2017-11-25 23:37","16.4","2017-11-25 07:11","...","93","83","2017-11-25 00:01","0.5","116","6.9","89","2017-11-25 00:09","14.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1009.6","...","1011.3","2017-11-26 09:17","1008.4","2017-11-26 14:50","19.5","21.5","2017-11-26 12:26","18.2","2017-11-26 00:02","...","90","80","2017-11-26 12:25","0.0","0","3.1","125","2017-11-26 15:58","1.5","...","...","","...","","...","...","...","...","...","...","","..."
"27","1006.8","...","1009.6","2017-11-27 09:15","1004.3","2017-11-27 23:58","21.0","23.3","2017-11-27 13:13","18.3","2017-11-27 03:32","...","83","71","2017-11-27 11:32","2.0","117","8.7","62","2017-11-27 13:46","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1005.0","...","1007.3","2017-11-28 09:31","1003.4","2017-11-28 14:41","25.1","30.1","2017-11-28 14:13","21.0","2017-11-28 04:51","...","70","51","2017-11-28 14:12","1.4","113","6.5","101","2017-11-28 01:03","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1005.2","...","1006.6","2017-11-29 21:12","1003.2","2017-11-29 14:26","23.5","26.7","2017-11-29 14:02","20.7","2017-11-29 06:51","...","83","70","2017-11-29 08:48","0.2","102","3.8","87","2017-11-29 01:46","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1006.8","...","1009.3","2017-11-30 21:59","1004.9","2017-11-30 14:11","21.9","24.9","2017-11-30 10:49","19.2","2017-11-30 23:51","...","81","71","2017-11-30 10:50","0.5","117","5.5","118","2017-11-30 22:25","0.0","...","...","","...","","...","...","...","...","...","...","","..."
