"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"16","1002.6","...","1004.3","2018-05-16 10:25","1001.0","2018-05-16 16:20","28.8","33.1","2018-05-16 13:20","25.1","2018-05-16 04:32","...","81","59","2018-05-16 11:04","2.0","214","9.5","244","2018-05-16 15:14","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"17","1002.0","...","1003.6","2018-05-17 08:10","1000.6","2018-05-17 15:47","28.7","33.0","2018-05-17 13:35","24.7","2018-05-17 05:47","...","79","55","2018-05-17 11:14","2.1","176","8.1","235","2018-05-17 13:27","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"18","1001.4","...","1003.1","2018-05-18 08:25","1000.0","2018-05-18 16:29","28.1","32.3","2018-05-18 12:43","24.2","2018-05-18 05:38","...","78","54","2018-05-18 10:31","1.9","220","8.9","260","2018-05-18 13:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"19","1001.8","...","1003.3","2018-05-19 08:51","1000.1","2018-05-19 16:49","28.5","33.2","2018-05-19 12:54","23.8","2018-05-19 05:09","...","75","54","2018-05-19 11:50","1.6","237","7.3","240","2018-05-19 14:15","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"20","1002.6","...","1004.1","2018-05-20 09:02","1000.1","2018-05-20 03:39","28.9","32.6","2018-05-20 12:59","26.1","2018-05-20 05:32","...","77","58","2018-05-20 10:58","1.4","278","7.2","261","2018-05-20 14:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","1003.4","...","1005.3","2018-05-21 09:27","1001.4","2018-05-21 02:48","28.6","32.1","2018-05-21 14:29","26.1","2018-05-21 05:36","...","75","58","2018-05-21 11:56","1.4","28","6.3","343","2018-05-21 13:35","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","1003.8","...","1005.9","2018-05-22 08:44","1001.7","2018-05-22 15:55","28.9","33.6","2018-05-22 13:29","24.9","2018-05-22 05:00","...","72","50","2018-05-22 10:59","1.2","314","7.0","284","2018-05-22 14:26","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","1003.5","...","1005.1","2018-05-23 07:47","1001.7","2018-05-23 15:18","28.7","34.0","2018-05-23 13:19","25.1","2018-05-23 03:08","...","75","51","2018-05-23 12:17","1.4","300","8.5","337","2018-05-23 15:07","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","1003.3","...","1005.1","2018-05-24 09:51","1001.8","2018-05-24 16:09","28.4","32.9","2018-05-24 14:01","24.6","2018-05-24 04:33","...","73","50","2018-05-24 13:42","1.4","296","6.7","301","2018-05-24 12:57","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"25","1001.9","...","1004.3","2018-05-25 08:03","999.5","2018-05-25 15:37","29.0","33.0","2018-05-25 12:54","25.5","2018-05-25 02:34","...","73","58","2018-05-25 12:57","1.9","112","8.1","272","2018-05-25 14:38","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"26","1002.0","...","1003.9","2018-05-26 09:09","1000.7","2018-05-26 16:27","29.0","32.4","2018-05-26 14:36","25.8","2018-05-26 04:52","...","75","54","2018-05-26 15:00","2.4","230","9.0","240","2018-05-26 13:16","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","1002.6","...","1004.1","2018-05-27 08:53","1000.2","2018-05-27 16:30","29.2","33.4","2018-05-27 13:30","24.9","2018-05-27 05:07","...","73","57","2018-05-27 11:13","2.1","124","9.8","241","2018-05-27 14:06","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1002.4","...","1004.0","2018-05-28 22:41","1000.8","2018-05-28 16:50","29.9","34.5","2018-05-28 12:44","25.4","2018-05-28 05:09","...","74","52","2018-05-28 11:21","2.0","210","8.3","242","2018-05-28 14:32","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"29","1003.6","...","1005.7","2018-05-29 22:14","1001.7","2018-05-29 18:08","30.3","34.2","2018-05-29 12:44","26.9","2018-05-29 05:10","...","74","57","2018-05-29 11:23","1.6","208","8.4","237","2018-05-29 12:48","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"30","1003.9","...","1005.6","2018-05-30 22:21","1002.0","2018-05-30 14:05","29.3","34.2","2018-05-30 12:17","24.9","2018-05-30 15:49","...","79","55","2018-05-30 14:37","1.5","139","10.0","152","2018-05-30 14:37","4.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1003.5","...","1004.9","2018-05-31 08:53","1001.9","2018-05-31 17:32","29.8","34.5","2018-05-31 13:12","26.2","2018-05-31 03:58","...","75","55","2018-05-31 11:59","1.7","126","8.0","264","2018-05-31 14:55","0.5","...","...","","...","","...","...","...","...","...","...","","..."
