"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"19","997.6","...","999.3","2018-08-19 22:04","996.2","2018-08-19 14:12","26.8","31.6","2018-08-19 11:40","25.0","2018-08-19 23:57","...","92","63","2018-08-19 12:15","1.8","123","9.6","173","2018-08-19 14:13","42.5","...","...","","...","","...","...","...","...","...","...","","..."
"20","996.8","...","998.4","2018-08-20 00:01","995.0","2018-08-20 14:43","26.5","32.9","2018-08-20 13:06","23.3","2018-08-20 16:30","...","90","60","2018-08-20 13:01","1.2","24","9.1","182","2018-08-20 15:08","93.0","...","...","","...","","...","...","...","...","...","...","","..."
"21","994.3","...","996.2","2018-08-21 00:01","991.9","2018-08-21 14:54","27.2","34.1","2018-08-21 14:03","23.7","2018-08-21 05:16","...","87","54","2018-08-21 13:46","1.1","67","9.2","198","2018-08-21 15:21","51.0","...","...","","...","","...","...","...","...","...","...","","..."
"22","992.4","...","994.1","2018-08-22 08:33","990.7","2018-08-22 17:39","26.8","31.3","2018-08-22 13:27","25.1","2018-08-22 16:35","...","93","70","2018-08-22 14:13","1.5","315","8.7","220","2018-08-22 15:03","44.0","...","...","","...","","...","...","...","...","...","...","","..."
"23","989.1","...","991.2","2018-08-23 00:01","987.2","2018-08-23 17:30","26.1","31.2","2018-08-23 10:30","22.9","2018-08-23 22:44","...","93","72","2018-08-23 10:28","3.3","58","16.8","162","2018-08-23 22:42","79.0","...","...","","...","","...","...","...","...","...","...","","..."
"24","991.9","...","994.3","2018-08-24 21:59","988.8","2018-08-24 01:47","24.0","26.0","2018-08-24 10:28","23.1","2018-08-24 00:44","...","98","87","2018-08-24 10:25","5.3","177","19.3","168","2018-08-24 04:11","172.5","...","...","","...","","...","...","...","...","...","...","","..."
"25","992.2","...","993.8","2018-08-25 20:44","990.3","2018-08-25 14:35","26.8","31.1","2018-08-25 13:07","24.1","2018-08-25 05:25","...","91","67","2018-08-25 13:00","2.2","228","10.6","207","2018-08-25 11:56","15.5","...","...","","...","","...","...","...","...","...","...","","..."
"26","993.9","...","996.3","2018-08-26 23:49","992.2","2018-08-26 02:20","26.8","30.1","2018-08-26 13:19","24.7","2018-08-26 03:50","...","91","68","2018-08-26 12:58","1.6","40","8.1","218","2018-08-26 15:49","3.0","...","...","","...","","...","...","...","...","...","...","","..."
"27","997.4","...","999.7","2018-08-27 23:04","995.0","2018-08-27 04:28","26.6","30.7","2018-08-27 12:50","24.5","2018-08-27 08:27","...","87","65","2018-08-27 12:59","3.0","200","14.0","196","2018-08-27 15:32","1.0","...","...","","...","","...","...","...","...","...","...","","..."
"28","1000.2","...","1001.5","2018-08-28 20:22","998.7","2018-08-28 03:44","24.7","26.7","2018-08-28 00:44","23.1","2018-08-28 19:21","...","94","79","2018-08-28 00:42","3.0","180","9.1","207","2018-08-28 05:51","13.5","...","...","","...","","...","...","...","...","...","...","","..."
"29","1000.9","...","1002.9","2018-08-29 21:35","999.5","2018-08-29 13:52","25.2","27.8","2018-08-29 12:51","23.2","2018-08-29 05:10","...","92","78","2018-08-29 12:50","1.8","11","9.4","222","2018-08-29 14:39","3.5","...","...","","...","","...","...","...","...","...","...","","..."
"30","1003.5","...","1006.2","2018-08-30 23:59","1001.2","2018-08-30 05:07","26.2","29.4","2018-08-30 12:04","24.0","2018-08-30 05:04","...","87","63","2018-08-30 11:36","1.4","83","9.1","223","2018-08-30 12:52","0.0","...","...","","...","","...","...","...","...","...","...","","..."
"31","1005.6","...","1006.6","2018-08-31 10:14","1004.5","2018-08-31 15:12","26.6","30.0","2018-08-31 13:08","22.9","2018-08-31 05:26","...","84","65","2018-08-31 12:54","1.2","95","4.8","228","2018-08-31 13:15","1.5","...","...","","...","","...","...","...","...","...","...","","..."
